,"(515, 377, 1)","(377, 515, 1)","(515, 377, 3)","(377, 515, 3)","(515, 377, 5)","(377, 515, 5)","(515, 377, 10)","(377, 515, 10)","(0, 0, 0)"
"{""377"": 35, ""515"": 12}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 44, ""515"": 7}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 44, ""515"": 5}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 41, ""515"": 25}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": -1, ""515"": 29}",-6.665359218025596,-5.95108231382862,-5.462791872083074,-4.198249360761345,-6.8987056258453405,-6.191571490690334,-6.191571490690334,-6.429655775783431,-3.408453848516122
"{""377"": 76, ""515"": -26}",-20.660446765551367,-5.188965150981547,-16.936168044103493,-10.925583744166149,-9.423408396964389,-19.046724299376766,-14.716842767782037,-1.78206,-12.859311551566861
"{""377"": 67, ""515"": -41}",-8.912533734307463,-14.259437139173775,-19.046724299376766,-9.929174312994745,-7.348738620061922,-23.332965628028077,-8.912533734307463,-9.929174312994745,-13.330718436051193
"{""377"": 88, ""515"": -41}",-8.912533734307463,-8.39649872152269,-1.194,-6.279704744477014,-20.263077540960975,-4.0760791255806,-8.912533734307463,-9.423408396964389,-1.78206
"{""377"": 85, ""515"": -28}",-2.940597006,-40.72793552611247,-5.188965150981547,-5.188965150981547,-4.0760791255806,-44.55092359416304,-16.50117984252878,0.0,-6.816907697032244
"{""377"": 84, ""515"": -34}",-4.635318334324794,-11.90216462765724,-8.912533734307463,-7.348738620061922,-8.912533734307463,-7.875251233861302,0.0,-4.0760791255806,-19.046724299376766
"{""377"": 52, ""515"": -24}",-5.188965150981547,-7.875251233861302,-3.51119103594,-37.81622174101638,-15.617977596703174,-2.3642393999999998,-10.925583744166149,-24.422013215910013,-1.78206
"{""377"": 33, ""515"": -8}",-3.139852372238507,-1.75559551797,-12.211006607955007,-17.232296298340344,-1.1821196999999999,-5.708163953362243,-2.8685377497358657,-1.1821196999999999,-2.0380395627903
"{""377"": 34, ""515"": -6}",-25.600093751036873,-21.372491718994056,-4.198249360761345,-2.8685377497358657,-18.099665807339232,-11.666482814014039,-10.131538770480487,-9.7281285281915,-5.214941284932398
"{""377"": 4, ""515"": 27}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 33, ""515"": 33}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 26, ""515"": 24}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 47, ""515"": 3}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 15, ""515"": 16}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 30, ""515"": 19}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": -10, ""515"": 38}",-3.408453848516122,-4.456266867153731,-3.674369310030961,-3.139852372238507,-2.317659167162397,-2.8685377497358657,-2.0380395627903,-2.317659167162397,-4.711704198482194
"{""377"": -33, ""515"": 59}",-1.194,-1.194,0.0,-3.51119103594,-0.6,-4.0760791255806,-5.188965150981547,-1.78206,-2.3642393999999998
"{""377"": -39, ""515"": 64}",-2.3642393999999998,-2.940597006,-7.348738620061922,-2.940597006,-2.3642393999999998,-0.6,-3.51119103594,-0.6,-2.3642393999999998
"{""377"": -47, ""515"": 80}",-4.635318334324794,-1.78206,-10.429882569864796,-1.78206,-3.51119103594,-1.194,0.0,-4.635318334324794,-5.188965150981547
"{""377"": -54, ""515"": 85}",-0.6,-3.51119103594,-0.6,0.0,0.0,-0.6,-1.78206,-1.194,-0.6
"{""377"": -52, ""515"": 85}",-2.3642393999999998,-1.78206,-4.0760791255806,-1.78206,-1.194,-1.194,-1.78206,-1.194,-2.3642393999999998
"{""377"": -62, ""515"": 96}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 49, ""515"": -19}",-0.3,-3.139852372238507,0.0,0.0,-1.75559551797,0.0,0.0,0.0,-0.3
"{""377"": 81, ""515"": -55}",-1.78206,-5.188965150981547,0.0,-5.188965150981547,-2.940597006,0.0,0.0,-5.7370754994717315,-1.78206
"{""377"": 101, ""515"": -54}",-7.348738620061922,-1.194,-1.78206,0.0,-1.194,-1.78206,-1.194,-1.78206,-1.78206
"{""377"": 95, ""515"": -44}",-19.456257056383,-3.51119103594,-2.3642393999999998,-5.7370754994717315,-3.51119103594,-5.7370754994717315,-6.816907697032244,-3.51119103594,-16.936168044103493
"{""377"": 98, ""515"": -49}",-0.6,-2.940597006,-1.194,-4.0760791255806,-5.188965150981547,-1.78206,-12.383142981380669,-1.78206,-6.816907697032244
"{""377"": 57, ""515"": -32}",-2.3642393999999998,-8.912533734307463,-1.194,-1.78206,-15.169674340104216,-0.6,-3.51119103594,-1.78206,0.0
"{""377"": 69, ""515"": -36}",-2.940597006,-1.194,-4.0760791255806,-12.859311551566861,-2.940597006,-12.383142981380669,-6.279704744477014,-2.940597006,-15.169674340104216
"{""377"": 63, ""515"": -30}",-2.940597006,-6.816907697032244,-5.188965150981547,-9.423408396964389,-4.635318334324794,-11.90216462765724,-5.7370754994717315,-3.51119103594,-13.330718436051193
"{""377"": 63, ""515"": -29}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 45, ""515"": 4}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 44, ""515"": 13}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 25, ""515"": 0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 55, ""515"": 2}",-6.429655775783431,-7.358421383891018,-27.77854942291247,-17.486373602003372,-4.711704198482194,-6.429655775783431,-5.462791872083074,-5.462791872083074,-29.218917525182395
"{""377"": -5, ""515"": 30}",-11.481295771731352,-9.7281285281915,-9.31652742392766,-14.545886477285885,-9.107603458512788,-12.388896541875457,-7.584837170052108,-8.468084022051746,-8.030898910368071
"{""377"": 65, ""515"": -13}",-35.47078953464701,-27.170601456554305,-5.188965150981547,-47.1075331376352,-26.504031687128155,-51.63146587348647,-29.706846672775793,-2.940597006,-8.39649872152269
"{""377"": 67, ""515"": -16}",-38.038059523606215,-46.16785090088841,-15.169674340104216,-6.816907697032244,-52.12119124030268,-4.0760791255806,-14.716842767782037,-46.16785090088841,-40.72793552611247
"{""377"": 8, ""515"": 17}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 74, ""515"": -22}",-31.764801504860976,-46.84576383801163,-37.81622174101638,-7.348738620061922,-46.028132223119606,-52.58225795181826,-42.21680475604748,-6.279704744477014,-9.929174312994745
"{""377"": 79, ""515"": -29}",-6.279704744477014,-5.7370754994717315,-8.39649872152269,-7.875251233861302,-2.3642393999999998,-8.912533734307463,-4.635318334324794,-2.3642393999999998,-41.48733176192089
"{""377"": 32, ""515"": -1}",-8.896569150012917,-8.030898910368071,-7.808988798351587,-5.708163953362243,-4.711704198482194,-5.462791872083074,-7.358421383891018,-6.429655775783431,-4.456266867153731
"{""377"": 42, ""515"": 5}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 50, ""515"": 16}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": -22, ""515"": 47}",-3.408453848516122,-6.429655775783431,-0.89103,-10.914435418083862,-5.214941284932398,-2.8685377497358657,-3.408453848516122,-2.8685377497358657,-6.8987056258453405
"{""377"": -21, ""515"": 54}",-28.145667422693183,-9.423408396964389,-35.47078953464701,-9.423408396964389,-8.39649872152269,-13.330718436051193,-22.210582127806045,-34.972747204006744,-3.51119103594
"{""377"": -5, ""515"": 35}",-8.030898910368071,-5.462791872083074,-6.191571490690334,-16.16334097745712,-5.708163953362243,-12.911963925685214,-4.711704198482194,-8.030898910368071,-7.358421383891018
"{""377"": 48, ""515"": 2}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 85, ""515"": -38}",-8.39649872152269,-19.046724299376766,-12.383142981380669,-13.330718436051193,-41.3003351130514,-6.279704744477014,-18.215206917025576,-8.912533734307463,-3.51119103594
"{""377"": 96, ""515"": -44}",-3.51119103594,-4.0760791255806,-1.78206,-14.259437139173775,0.0,-0.6,-2.3642393999999998,-28.46421074846625,-2.3642393999999998
"{""377"": 97, ""515"": -48}",-5.188965150981547,-4.0760791255806,-8.39649872152269,-6.279704744477014,-6.816907697032244,-3.51119103594,-19.861694485819168,-1.78206,-7.348738620061922
"{""377"": 49, ""515"": -21}",-12.565007576456702,-3.408453848516122,-4.456266867153731,-14.700427612513026,-12.565007576456702,-8.25058992126439,-1.75559551797,-16.16334097745712,-1.1821196999999999
"{""377"": 35, ""515"": -10}",-1.75559551797,-2.0380395627903,-5.95108231382862,-3.139852372238507,-2.317659167162397,-2.5944825754907734,-5.462791872083074,-0.89103,-1.75559551797
"{""377"": 94, ""515"": -42}",-5.7370754994717315,-16.50117984252878,-16.061797820736142,-12.383142981380669,-4.635318334324794,-1.78206,0.0,-9.423408396964389,-2.3642393999999998
"{""377"": 58, ""515"": -30}",-9.929174312994745,-7.348738620061922,-6.816907697032244,-3.51119103594,-24.062639612030317,-14.716842767782037,-11.416327906724486,-37.59214317274382,-2.3642393999999998
"{""377"": 50, ""515"": -19}",-5.462791872083074,-4.456266867153731,-3.674369310030961,-0.3,-4.198249360761345,-0.3,-3.408453848516122,0.0,-3.408453848516122
"{""377"": 62, ""515"": -29}",-1.194,-2.940597006,-7.348738620061922,-5.7370754994717315,-1.194,-15.169674340104216,-1.78206,-4.635318334324794,-7.875251233861302
"{""377"": 43, ""515"": 8}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 46, ""515"": 20}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 29, ""515"": 21}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": -9, ""515"": 34}",-9.107603458512788,-8.896569150012917,-6.8987056258453405,-14.232105374233125,-8.896569150012917,-11.105291063903023,-8.68340318183123,-8.030898910368071,-10.526921148947926
"{""377"": 15, ""515"": 13}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": -31, ""515"": 62}",-1.194,-6.279704744477014,-1.194,-22.588476306527983,0.0,-4.635318334324794,-0.6,-5.7370754994717315,-42.74498343798811
"{""377"": -29, ""515"": 63}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 41, ""515"": 8}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 40, ""515"": 17}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 9, ""515"": 19}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 12, ""515"": 16}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": -4, ""515"": 30}",-8.468084022051746,-8.468084022051746,-19.86736797303292,-12.565007576456702,-11.849817985873898,-11.294238153263992,-10.526921148947926,-12.739357500692135,-10.330223382775683
"{""377"": -10, ""515"": 35}",-8.68340318183123,-7.129718569586887,-6.665359218025596,-9.7281285281915,-8.25058992126439,-17.61150986598334,-3.674369310030961,-3.139852372238507,-8.896569150012917
"{""377"": 62, ""515"": -10}",-6.279704744477014,-26.504031687128155,-41.67245844430168,-15.169674340104216,-17.793138300025834,-35.71608163930054,-34.972747204006744,-2.3642393999999998,-37.59214317274382
"{""377"": 55, ""515"": -6}",-16.50117984252878,-27.49889544198876,-20.263077540960975,-16.061797820736142,-20.263077540960975,-31.479597479657553,-12.859311551566861,-17.793138300025834,-13.797411251690681
"{""377"": 79, ""515"": -32}",-10.429882569864796,-33.68294989140532,-7.875251233861302,-19.046724299376766,-36.199331614678464,-27.170601456554305,-16.50117984252878,-24.777793083750915,-18.215206917025576
"{""377"": 81, ""515"": -29}",-1.194,-37.59214317274382,-17.793138300025834,-24.062639612030317,-29.706846672775793,-2.940597006,-4.635318334324794,-7.875251233861302,-6.279704744477014
"{""377"": 59, ""515"": -9}",-9.929174312994745,-36.906235266390894,-24.422013215910013,-33.41712110242962,-6.816907697032244,-21.05384229789585,-17.793138300025834,-35.22301973196668,-49.132382812441755
"{""377"": 27, ""515"": 3}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 79, ""515"": -30}",-12.859311551566861,-6.816907697032244,-12.859311551566861,-36.199331614678464,-5.188965150981547,-2.3642393999999998,-20.263077540960975,-49.241058984317334,-37.365801184589714
"{""377"": 57, ""515"": -24}",-2.940597006,-6.816907697032244,-15.169674340104216,-17.793138300025834,-4.635318334324794,-16.061797820736142,-5.188965150981547,-9.929174312994745,-4.0760791255806
"{""377"": 58, ""515"": -24}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": -2, ""515"": 33}",-12.388896541875457,-12.565007576456702,-11.294238153263992,-20.069007350369564,-8.25058992126439,-12.211006607955007,-11.294238153263992,-11.849817985873898,-9.7281285281915
"{""377"": 60, ""515"": -27}",-2.3642393999999998,-1.78206,-5.188965150981547,-3.51119103594,-2.3642393999999998,-17.793138300025834,-2.940597006,-14.716842767782037,-21.828870836167724
"{""377"": 75, ""515"": -28}",-8.912533734307463,-44.07802501513764,-7.348738620061922,-38.47510213908645,-31.1915126057147,-41.85573385985867,-16.061797820736142,-46.16785090088841,-9.929174312994745
"{""377"": 54, ""515"": -20}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 64, ""515"": -12}",-9.423408396964389,-4.635318334324794,-26.504031687128155,-14.259437139173775,-49.560610291424126,-57.086970892165624,-45.600451224951904,-7.348738620061922,-33.68294989140532
"{""377"": 32, ""515"": -4}",-25.898999851302044,-8.468084022051746,-4.456266867153731,-7.358421383891018,-11.294238153263992,-13.082844286428362,-10.131538770480487,-12.388896541875457,-4.711704198482194
"{""377"": -2, ""515"": 27}",-7.584837170052108,-10.330223382775683,-8.68340318183123,-13.419495685128437,-9.107603458512788,-12.739357500692135,-12.211006607955007,-8.468084022051746,-10.721651937458446
"{""377"": 34, ""515"": -4}",-11.481295771731352,-7.129718569586887,-7.808988798351587,-7.584837170052108,-6.191571490690334,-7.129718569586887,-4.964587156497372,-4.456266867153731,-5.95108231382862
"{""377"": 87, ""515"": -30}",-1.194,-30.9005177835502,-2.3642393999999998,-0.6,-29.400855225026053,-17.793138300025834,-2.3642393999999998,-4.635318334324794,-3.51119103594
"{""377"": 10, ""515"": 40}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": -12, ""515"": 40}",-1.1821196999999999,-2.0380395627903,-1.75559551797,-3.674369310030961,-2.0380395627903,-2.8685377497358657,-2.8685377497358657,-2.317659167162397,-2.0380395627903
"{""377"": -25, ""515"": 51}",-7.348738620061922,-9.929174312994745,-1.78206,-5.7370754994717315,-5.188965150981547,-2.3642393999999998,-3.51119103594,-8.39649872152269,-2.940597006
"{""377"": -26, ""515"": 51}",-1.194,-5.7370754994717315,-7.875251233861302,-14.259437139173775,-14.716842767782037,-1.78206,-5.188965150981547,-3.51119103594,-12.383142981380669
"{""377"": -39, ""515"": 70}",-1.78206,-12.859311551566861,0.0,-4.635318334324794,-11.90216462765724,-2.940597006,-2.940597006,-1.78206,0.0
"{""377"": -27, ""515"": 61}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 8, ""515"": 23}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 53, ""515"": -2}",-11.416327906724486,-26.165688572856723,-15.169674340104216,-14.716842767782037,-14.716842767782037,-47.7393922952256,-19.046724299376766,-26.838991370256874,-14.716842767782037
"{""377"": 41, ""515"": 11}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 65, ""515"": -8}",-4.635318334324794,-53.68410588909843,-21.05384229789585,-13.330718436051193,-6.279704744477014,-6.279704744477014,-20.263077540960975,-7.348738620061922,-59.503248630134394
"{""377"": 16, ""515"": 12}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": -6, ""515"": 31}",-6.8987056258453405,-8.25058992126439,-7.129718569586887,-16.70856055121481,-8.68340318183123,-15.739798739828776,-5.95108231382862,-6.665359218025596,-9.107603458512788
"{""377"": 52, ""515"": -2}",-31.1915126057147,-20.660446765551367,-44.07802501513764,-38.257678928370154,-36.43733829853168,-13.330718436051193,-21.05384229789585,-41.48733176192089,-52.58225795181826
"{""377"": 40, ""515"": -12}",-3.674369310030961,-4.456266867153731,-6.429655775783431,-2.0380395627903,-25.08576090875736,-14.700427612513026,-3.408453848516122,-20.555724804571415,-5.214941284932398
"{""377"": -17, ""515"": 48}",-0.597,-12.739357500692135,-0.89103,-21.372491718994056,-4.964587156497372,-10.131538770480487,-5.214941284932398,-1.470298503,-16.973060196245633
"{""377"": -13, ""515"": 47}",-0.89103,-1.75559551797,-0.3,-0.89103,-0.89103,-2.317659167162397,-2.5944825754907734,0.0,-3.408453848516122
"{""377"": -19, ""515"": 53}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 68, ""515"": -42}",-17.36680636366246,-11.416327906724486,-12.859311551566861,-6.816907697032244,-2.3642393999999998,-7.875251233861302,-22.962591543462704,-24.777793083750915,-13.797411251690681
"{""377"": 99, ""515"": -52}",-3.51119103594,0.0,-0.6,-2.940597006,-18.63305484785532,-5.188965150981547,-2.940597006,-0.6,-3.51119103594
"{""377"": 92, ""515"": -40}",-2.940597006,-7.875251233861302,-1.78206,-4.0760791255806,-9.929174312994745,-30.309680423987555,-4.635318334324794,-14.716842767782037,-1.194
"{""377"": 95, ""515"": -46}",-0.6,-2.940597006,-1.194,-12.859311551566861,-5.7370754994717315,-2.3642393999999998,-21.05384229789585,-7.348738620061922,-8.912533734307463
"{""377"": 60, ""515"": -32}",-23.699635971747796,-8.39649872152269,-12.383142981380669,-4.635318334324794,-12.859311551566861,-2.940597006,-30.309680423987555,-23.332965628028077,-1.78206
"{""377"": 21, ""515"": 28}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 28, ""515"": 29}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": -11, ""515"": 39}",-2.0380395627903,-3.139852372238507,-3.408453848516122,-3.139852372238507,-2.8685377497358657,-3.937625616930651,-2.8685377497358657,-3.408453848516122,-3.139852372238507
"{""377"": -24, ""515"": 50}",-2.5944825754907734,-2.317659167162397,-3.674369310030961,-5.462791872083074,-1.75559551797,-0.597,-3.139852372238507,-2.0380395627903,-5.462791872083074
"{""377"": -33, ""515"": 58}",0.0,-7.875251233861302,-1.194,-6.279704744477014,-3.51119103594,-13.330718436051193,0.0,-4.635318334324794,-5.7370754994717315
"{""377"": -36, ""515"": 69}",-7.875251233861302,-1.194,-13.330718436051193,-4.0760791255806,-6.279704744477014,-6.279704744477014,-18.215206917025576,-8.912533734307463,-2.3642393999999998
"{""377"": -35, ""515"": 66}",-2.3642393999999998,-11.90216462765724,-0.6,-4.0760791255806,-1.194,-9.929174312994745,-1.194,-5.188965150981547,-4.635318334324794
"{""377"": 38, ""515"": -10}",-10.526921148947926,-7.808988798351587,-4.711704198482194,-5.214941284932398,-18.099665807339232,-11.849817985873898,-5.708163953362243,-17.232296298340344,-6.191571490690334
"{""377"": 94, ""515"": -44}",-1.194,-0.6,-5.7370754994717315,-3.51119103594,-0.6,-4.0760791255806,-1.194,-4.635318334324794,-1.78206
"{""377"": 75, ""515"": -47}",-6.816907697032244,-2.940597006,-5.188965150981547,-5.188965150981547,-12.383142981380669,-2.3642393999999998,-6.279704744477014,-1.78206,0.0
"{""377"": 48, ""515"": -17}",-11.666482814014039,-2.5944825754907734,-1.470298503,-0.3,-11.105291063903023,-0.3,-4.711704198482194,-1.470298503,-2.317659167162397
"{""377"": 59, ""515"": -10}",-6.816907697032244,-52.94580111945431,-9.423408396964389,-7.875251233861302,-8.912533734307463,-11.90216462765724,-6.279704744477014,-47.490452295914295,-6.279704744477014
"{""377"": 26, ""515"": 2}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": -10, ""515"": 41}",-4.711704198482194,-2.5944825754907734,-2.317659167162397,-21.958598492493756,-4.964587156497372,-4.198249360761345,-5.95108231382862,-3.139852372238507,-12.031319806015158
"{""377"": 18, ""515"": 10}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 2, ""515"": 24}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": -28, ""515"": 59}",-3.51119103594,-9.929174312994745,0.0,-25.823927851370428,-7.875251233861302,-4.635318334324794,-2.3642393999999998,-0.6,-20.660446765551367
"{""377"": 97, ""515"": -46}",-1.194,-1.78206,-8.912533734307463,-1.194,-8.39649872152269,-11.416327906724486,-4.0760791255806,-1.194,-11.90216462765724
"{""377"": 55, ""515"": -30}",-5.188965150981547,-18.215206917025576,-7.348738620061922,-5.7370754994717315,-4.635318334324794,-0.6,-2.3642393999999998,-2.3642393999999998,-0.6
"{""377"": 48, ""515"": -14}",-2.0380395627903,-1.470298503,-0.89103,-1.470298503,0.0,-0.597,0.0,-2.317659167162397,-0.89103
"{""377"": 42, ""515"": -11}",-19.451723803259313,-4.198249360761345,-1.75559551797,-1.75559551797,-8.030898910368071,-14.072833711346592,-2.5944825754907734,-2.5944825754907734,-0.89103
"{""377"": 75, ""515"": -26}",-15.617977596703174,-6.279704744477014,-10.925583744166149,-27.170601456554305,-6.279704744477014,-4.0760791255806,-7.875251233861302,-56.936845860647345,-36.906235266390894
"{""377"": 38, ""515"": -7}",-13.74944772099438,-11.666482814014039,-6.8987056258453405,-7.129718569586887,-7.584837170052108,-8.25058992126439,-0.89103,-1.75559551797,-1.470298503
"{""377"": 77, ""515"": -25}",-8.39649872152269,-49.241058984317334,-17.793138300025834,-9.929174312994745,-51.111300507145195,-12.859311551566861,-28.145667422693183,-32.047153489812366,-5.7370754994717315
"{""377"": 39, ""515"": -11}",-11.666482814014039,-5.462791872083074,-5.708163953362243,-7.358421383891018,-25.773467612871954,-13.252015843564077,-3.937625616930651,-26.253665632231442,-2.8685377497358657
"{""377"": 37, ""515"": 13}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 81, ""515"": -24}",-1.78206,-27.49889544198876,-4.0760791255806,-2.940597006,-8.39649872152269,-44.237244764986265,-9.929174312994745,-1.194,-11.416327906724486
"{""377"": 82, ""515"": -32}",-10.925583744166149,-6.279704744477014,-6.816907697032244,-7.348738620061922,-4.635318334324794,-9.929174312994745,-2.940597006,-1.78206,-16.50117984252878
"{""377"": 49, ""515"": -18}",-3.674369310030961,-2.5944825754907734,-2.8685377497358657,-3.139852372238507,-5.95108231382862,0.0,-0.597,0.0,-0.597
"{""377"": 102, ""515"": -51}",-2.940597006,-1.194,-2.3642393999999998,-3.51119103594,-5.7370754994717315,-1.78206,-9.929174312994745,-3.51119103594,-8.912533734307463
"{""377"": 66, ""515"": -16}",-26.838991370256874,-14.716842767782037,-32.877380984011445,-33.14860717417133,-3.51119103594,-31.479597479657553,-30.309680423987555,-16.061797820736142,-31.764801504860976
"{""377"": 54, ""515"": -26}",-3.51119103594,-4.0760791255806,-16.061797820736142,-13.330718436051193,-34.206659188566356,-1.78206,-7.875251233861302,-40.13801470073913,-1.194
"{""377"": 61, ""515"": -28}",-8.912533734307463,-5.7370754994717315,-2.940597006,-14.259437139173775,-4.0760791255806,-16.50117984252878,-9.423408396964389,-7.348738620061922,-4.0760791255806
"{""377"": 73, ""515"": -26}",-9.423408396964389,-51.79799970260409,-26.838991370256874,-18.215206917025576,-33.94612039249127,-43.59065093866698,-15.169674340104216,-32.047153489812366,-5.7370754994717315
"{""377"": 8, ""515"": 18}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": -18, ""515"": 52}",0.0,-0.6,-1.194,-0.6,-0.6,-0.6,0.0,0.0,-1.194
"{""377"": 40, ""515"": 11}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 28, ""515"": 24}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 38, ""515"": 11}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 27, ""515"": 39}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 82, ""515"": -31}",-19.456257056383,-9.929174312994745,-25.823927851370428,-5.7370754994717315,-43.59065093866698,-17.36680636366246,-6.816907697032244,-8.39649872152269,-41.3003351130514
"{""377"": 94, ""515"": -37}",-11.416327906724486,-16.936168044103493,-4.635318334324794,-1.194,-15.617977596703174,-28.779568640981587,0.0,-22.210582127806045,-15.617977596703174
"{""377"": 103, ""515"": -37}",-6.816907697032244,-28.46421074846625,-11.90216462765724,-9.423408396964389,-10.429882569864796,-21.443303874916893,-33.41712110242962,-7.348738620061922,-9.423408396964389
"{""377"": 58, ""515"": -27}",-6.816907697032244,-1.78206,-3.51119103594,-5.188965150981547,-8.912533734307463,-1.194,-5.188965150981547,-8.912533734307463,-3.51119103594
"{""377"": 60, ""515"": -26}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 51, ""515"": -17}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
